0,2,95124.5703125
5,2,95124.5703125
10,2,95121.9140625
15,2,95116.6015625
20,2,95121.9140625
25,2,95119.25
30,2,95119.25
35,2,95119.25
40,2,95127.2265625
45,2,95116.6015625
50,2,95116.6015625
55,2,95116.6015625
60,2,95119.25
65,2,95119.25
70,2,95121.9140625
75,2,95116.6015625
80,2,95111.28125
84,2,95111.28125
89,2,95111.28125
94,2,95105.96875
99,2,95111.28125
104,2,95111.28125
109,2,95111.28125
114,2,95111.28125
119,2,95111.28125
124,2,95108.625
128,2,95108.625
133,2,95111.28125
138,2,95108.625
143,2,95108.625
148,2,95111.28125
153,2,95111.28125
158,2,95108.625
163,2,95105.96875
168,2,95108.625
173,2,95108.625
178,2,95108.625
182,2,95105.96875
186,2,95103.3125
191,2,95103.3125
198,2,95100.6640625
203,2,95100.6640625
208,2,95105.96875
213,2,95105.96875
218,2,95105.96875
223,2,95105.96875
228,2,95105.96875
233,2,95105.96875
238,2,95100.6640625
243,2,95103.3125
248,2,95105.96875
253,2,95105.96875
258,2,95095.34375
263,2,95095.34375
268,2,95100.6640625
273,2,95100.6640625
278,2,95103.3125
283,2,95105.96875
288,2,95100.6640625
294,2,95100.6640625
299,2,95100.6640625
304,2,95100.6640625
309,2,95105.96875
314,2,95100.6640625
319,2,95100.6640625
324,2,95100.6640625
329,2,95103.3125
334,2,95100.6640625
339,2,95100.6640625
344,2,95100.6640625
349,2,95100.6640625
354,2,95100.6640625
359,2,95103.3125
364,2,95100.6640625
369,2,95105.96875
374,2,95100.6640625
379,2,95100.6640625
384,2,95100.6640625
389,2,95095.34375
394,2,95098.0
399,2,95098.0
404,2,95100.6640625
409,2,95100.6640625
414,2,95100.6640625
419,2,95100.6640625
423,2,95098.0
428,2,95095.34375
433,2,95100.6640625
438,2,95100.6640625
443,2,95100.6640625
448,2,95100.6640625
453,2,95092.6953125
458,2,95098.0
463,2,95095.34375
468,2,95095.34375
473,2,95092.6953125
478,2,95095.34375
483,2,95100.6640625
487,2,95095.34375
495,2,95095.34375
500,2,95098.0
505,2,95095.34375
510,2,95095.34375
515,2,95098.0
520,2,95090.03125
525,2,95100.6640625
530,2,95095.34375
535,2,95095.34375
540,2,95095.34375
545,2,95095.34375
550,2,95098.0
555,2,95095.34375
560,2,95095.34375
565,2,95095.34375
570,2,95090.03125
575,2,95095.34375
580,2,95092.6953125
585,2,95092.6953125
590,2,95095.34375
595,2,95095.34375
600,2,95095.34375
605,2,95098.0
609,2,95092.6953125
614,2,95098.0
619,2,95098.0
624,2,95100.6640625
629,2,95095.34375
634,2,95098.0
639,2,95095.34375
645,2,95092.6953125
650,2,95092.6953125
654,2,95092.6953125
658,2,95100.6640625
663,2,95098.0
668,2,95095.34375
673,2,95095.34375
678,2,95092.6953125
683,2,95095.34375
688,2,95095.34375
692,2,95100.6640625
697,2,95100.6640625
702,2,95092.6953125
707,2,95095.34375
711,2,95098.0
716,2,95098.0
721,2,95090.03125
726,2,95095.34375
731,2,95095.34375
736,2,95098.0
741,2,95095.34375
746,2,95095.34375
751,2,95092.6953125
756,2,95092.6953125
761,2,95095.34375
766,2,95092.6953125
771,2,95095.34375
776,2,95095.34375
781,2,95095.34375
786,2,95092.6953125
791,2,95095.34375
795,2,95090.03125
800,2,95090.03125
805,2,95095.34375
810,2,95087.375
815,2,95095.34375
820,2,95092.6953125
824,2,95095.34375
829,2,95095.34375
834,2,95090.03125
