2538,1,99717.28125
2543,1,99720.078125
2548,1,99714.4921875
2553,1,99714.4921875
2558,1,99722.875
2563,1,99722.875
2570,1,99708.8984375
2575,1,99708.8984375
2579,1,99714.4921875
2583,1,99714.4921875
2588,1,99717.28125
2593,1,99717.28125
2598,1,99711.703125
2603,1,99722.875
2608,1,99722.875
2613,1,99717.28125
2618,1,99717.28125
2622,1,99720.078125
2627,1,99717.28125
2632,1,99717.28125
2637,1,99720.078125
2641,1,99720.078125
2646,1,99714.4921875
2651,1,99717.28125
2656,1,99720.078125
2661,1,99714.4921875
2666,1,99714.4921875
2671,1,99722.875
2676,1,99722.875
2681,1,99717.28125
2686,1,99720.078125
2691,1,99720.078125
2696,1,99720.078125
2701,1,99717.28125
2706,1,99717.28125
2711,1,99720.078125
2716,1,99720.078125
2721,1,99717.28125
2726,1,99717.28125
2731,1,99720.078125
2736,1,99720.078125
2741,1,99714.4921875
2746,1,99717.28125
2751,1,99717.28125
2757,1,99717.28125
2762,1,99717.28125
2766,1,99720.078125
2771,1,99720.078125
2776,1,99717.28125
2781,1,99717.28125
2786,1,99717.28125
2791,1,99717.28125
2796,1,99714.4921875
2801,1,99711.703125
2806,1,99714.4921875
2811,1,99714.4921875
2816,1,99717.28125
2820,1,99720.078125
2825,1,99722.875
2830,1,99722.875
2835,1,99722.875
2840,1,99717.28125
2844,1,99720.078125
2849,1,99720.078125
2853,1,99720.078125
2858,1,99720.078125
2863,1,99722.875
2868,1,99717.28125
2873,1,99717.28125
2878,1,99717.28125
2883,1,99722.875
2888,1,99720.078125
2893,1,99717.28125
2898,1,99717.28125
2903,1,99714.4921875
2908,1,99714.4921875
2913,1,99722.875
2918,1,99720.078125
2923,1,99717.28125
2928,1,99714.4921875
2933,1,99722.875
2938,1,99722.875
2943,1,99717.28125
2948,1,99722.875
2953,1,99717.28125
2958,1,99714.4921875
2963,1,99714.4921875
2968,1,99717.28125
2973,1,99717.28125
2978,1,99714.4921875
2983,1,99714.4921875
2988,1,99717.28125
2993,1,99717.28125
2998,1,99711.703125
3003,1,99708.8984375
3008,1,99708.8984375
3013,1,99714.4921875
3027,1,99717.28125
3032,1,99717.28125
3037,1,99717.28125
3042,1,99717.28125
3047,1,99717.28125
3052,1,99722.875
3057,1,99714.4921875
3062,1,99722.875
3067,1,99720.078125
3072,1,99720.078125
3077,1,99717.28125
3082,1,99714.4921875
3087,1,99720.078125
3102,1,99714.4921875
3107,1,99717.28125
3207,1,99717.28125
3248,1,99717.28125
3301,1,99717.28125
3354,1,99725.6640625
3420,1,99720.078125
3500,1,99722.875
3593,1,99717.28125
3608,1,99722.875
3612,1,99722.875
3617,1,99722.875
3626,1,99720.078125
3631,1,99720.078125
3635,1,99717.28125
3639,1,99717.28125
3643,1,99717.28125
3648,1,99717.28125
3653,1,99717.28125
3657,1,99714.4921875
3662,1,99714.4921875
3667,1,99714.4921875
3672,1,99720.078125
3677,1,99720.078125
3682,1,99720.078125
3686,1,99711.703125
3691,1,99711.703125
3696,1,99720.078125
3701,1,99717.28125
3710,1,99717.28125
3714,1,99720.078125
3718,1,99717.28125
3723,1,99720.078125
3727,1,99720.078125
3731,1,99717.28125
3736,1,99717.28125
3741,1,99717.28125
3746,1,99717.28125
3751,1,99717.28125
3756,1,99717.28125
3761,1,99722.875
3765,1,99720.078125
3770,1,99720.078125
3775,1,99720.078125
3780,1,99717.28125
3785,1,99722.875
3790,1,99720.078125
3795,1,99717.28125
3800,1,99717.28125
3805,1,99714.4921875
3810,1,99728.4609375
3815,1,99720.078125
3820,1,99722.875
3825,1,99720.078125
3830,1,99720.078125
3835,1,99717.28125
3840,1,99722.875
3846,1,99717.28125
3851,1,99717.28125
3856,1,99717.28125
3861,1,99714.4921875
3866,1,99714.4921875
3871,1,99717.28125
3876,1,99717.28125
3881,1,99717.28125
3886,1,99717.28125
3891,1,99720.078125
3896,1,99720.078125
3901,1,99717.28125
3906,1,99725.6640625
3911,1,99717.28125
3916,1,99717.28125
3921,1,99717.28125
3926,1,99714.4921875
3931,1,99722.875
3935,1,99722.875
3940,1,99722.875
3944,1,99720.078125
3949,1,99717.28125
3954,1,99717.28125
3959,1,99717.28125
3964,1,99717.28125
3969,1,99720.078125
3974,1,99717.28125
3979,1,99721.1875
3983,1,99718.390625
3993,1,99715.59375
4007,1,99721.1875
4012,1,99721.1875
4016,1,99721.1875
4021,1,99715.59375
4026,1,99718.390625
4031,1,99718.390625
4035,1,99718.390625
4039,1,99723.9765625
4044,1,99721.1875
4049,1,99721.1875
4054,1,99718.390625
4059,1,99721.1875
4064,1,99718.390625
4069,1,99715.59375
4074,1,99718.390625
4079,1,99718.390625
4084,1,99721.1875
4090,1,99718.390625
4095,1,99723.9765625
4100,1,99710.0078125
4105,1,99715.59375
4110,1,99715.59375
4115,1,99715.59375
4120,1,99718.390625
4125,1,99715.59375
4130,1,99715.59375
4135,1,99718.390625
4145,1,99721.1875
4150,1,99721.1875
4155,1,99712.8046875
4160,1,99718.390625
4165,1,99718.390625
4170,1,99721.1875
4270,1,99718.390625
4320,1,99715.59375
4414,1,99718.390625
4543,1,99721.1875
4849,1,99726.7734375
4907,1,99721.1875
4933,1,99718.390625
4937,1,99723.9765625
4946,1,99718.390625
4951,1,99723.9765625
4956,1,99718.390625
4961,1,99718.390625
4966,1,99718.390625
4971,1,99712.8046875
4976,1,99723.9765625
4981,1,99718.390625
4986,1,99721.1875
4991,1,99721.1875
4996,1,99721.1875
5001,1,99718.390625
5005,1,99718.390625
5010,1,99721.1875
5015,1,99721.1875
5020,1,99723.9765625
5025,1,99718.390625
5029,1,99723.9765625
5034,1,99726.7734375
5039,1,99726.7734375
5044,1,99726.7734375
5049,1,99721.1875
5054,1,99721.1875
5058,1,99723.9765625
5063,1,99726.7734375
5068,1,99726.7734375
5072,1,99715.59375
5077,1,99723.9765625
5082,1,99721.1875
5087,1,99721.1875
5092,1,99721.1875
5097,1,99721.1875
5102,1,99721.1875
5107,1,99718.390625
5112,1,99718.390625
5117,1,99715.59375
5122,1,99721.1875
5127,1,99715.59375
5132,1,99723.9765625
5136,1,99715.59375
5141,1,99715.59375
5146,1,99721.1875
5151,1,99721.1875
5156,1,99721.1875
5161,1,99715.59375
5166,1,99715.59375
5171,1,99721.1875
5176,1,99715.59375
5181,1,99715.59375
5186,1,99718.390625
5191,1,99715.59375
5196,1,99715.59375
5201,1,99715.59375
5206,1,99723.9765625
5211,1,99718.390625
5215,1,99718.390625
5220,1,99718.390625
5225,1,99721.1875
5230,1,99721.1875
5234,1,99723.9765625
5238,1,99723.9765625
5247,1,99718.390625
5347,1,99721.1875
5379,1,99718.390625
5408,1,99723.9765625
5421,1,99721.1875
5425,1,99712.8046875
5435,1,99721.1875
5439,1,99721.1875
5444,1,99718.390625
5449,1,99723.9765625
5454,1,99715.59375
5459,1,99715.59375
5464,1,99726.7734375
5469,1,99723.9765625
5474,1,99723.9765625
5479,1,99721.1875
5484,1,99721.1875
5490,1,99721.1875
5495,1,99721.1875
5500,1,99721.1875
5505,1,99712.8046875
5510,1,99718.390625
5516,1,99715.59375
5521,1,99710.0078125
5526,1,99710.0078125
5531,1,99712.8046875
5537,1,99715.59375
5542,1,99721.1875
5547,1,99718.390625
5552,1,99721.1875
5557,1,99715.59375
5562,1,99715.59375
5567,1,99721.1875
5572,1,99721.1875
5577,1,99721.1875
5582,1,99715.59375
5587,1,99715.59375
5592,1,99718.390625
5602,1,99715.59375
5607,1,99723.9765625
5612,1,99721.1875
5617,1,99721.1875
5622,1,99718.390625
5627,1,99721.1875
5632,1,99721.1875
5637,1,99715.59375
5642,1,99721.1875
5647,1,99721.1875
5652,1,99718.390625
5657,1,99715.59375
5662,1,99715.59375
5667,1,99715.59375
5672,1,99718.390625
5677,1,99718.390625
5682,1,99715.59375
5687,1,99721.1875
5692,1,99721.1875
5697,1,99718.390625
5721,1,99718.390625
5726,1,99718.390625
5731,1,99718.390625
5736,1,99718.390625
5741,1,99721.1875
5746,1,99721.1875
5751,1,99718.390625
5756,1,99718.390625
5761,1,99718.390625
5766,1,99715.59375
5771,1,99721.1875
5776,1,99715.59375
5781,1,99718.390625
5786,1,99718.390625
5791,1,99718.390625
5796,1,99723.9765625
5801,1,99721.1875
5806,1,99721.1875
5811,1,99721.1875
5816,1,99721.1875
5821,1,99721.1875
5826,1,99726.7734375
5831,1,99715.59375
5836,1,99718.390625
5841,1,99715.59375
5846,1,99715.59375
5851,1,99715.59375
5856,1,99721.1875
5861,1,99718.390625
5866,1,99712.8046875
5871,1,99712.8046875
5876,1,99712.8046875
5881,1,99723.9765625
5886,1,99721.1875
5891,1,99721.1875
5896,1,99721.1875
5901,1,99721.1875
5906,1,99718.390625
5911,1,99723.9765625
5916,1,99718.390625
5921,1,99721.1875
5926,1,99721.1875
5931,1,99721.1875
5936,1,99721.1875
5942,1,99718.390625
5947,1,99718.390625
5952,1,99721.1875
5957,1,99712.8046875
5962,1,99712.8046875
5967,1,99715.59375
5972,1,99715.59375
5977,1,99712.8046875
5982,1,99715.59375
5987,1,99715.59375
5992,1,99715.59375
5997,1,99721.1875
6002,1,99715.59375
6007,1,99712.8046875
6012,1,99710.0078125
6017,1,99710.0078125
6022,1,99715.59375
6027,1,99718.390625
6032,1,99715.59375
6037,1,99723.9765625
6042,1,99715.59375
6047,1,99715.59375
6052,1,99715.59375
6057,1,99715.59375
6062,1,99721.1875
6067,1,99721.1875
6072,1,99721.1875
6077,1,99721.1875
6082,1,99721.1875
6087,1,99715.59375
6092,1,99715.59375
6097,1,99718.390625
6102,1,99718.390625
6107,1,99715.59375
6112,1,99715.59375
6117,1,99721.1875
6122,1,99721.1875
6127,1,99715.59375
6132,1,99715.59375
6137,1,99721.1875
6142,1,99726.7734375
6147,1,99721.1875
6152,1,99719.5078125
6157,1,99713.921875
6162,1,99713.921875
6167,1,99719.5078125
6172,1,99719.5078125
6177,1,99713.921875
6182,1,99719.5078125
6187,1,99722.3046875
6192,1,99722.3046875
6197,1,99716.71875
6202,1,99719.5078125
6207,1,99713.921875
6212,1,99719.5078125
6217,1,99719.5078125
6222,1,99719.5078125
6227,1,99719.5078125
6232,1,99725.09375
6237,1,99713.921875
6242,1,99722.3046875
6247,1,99722.3046875
6252,1,99716.71875
6257,1,99716.71875
6262,1,99719.5078125
6267,1,99719.5078125
6272,1,99719.5078125
6277,1,99719.5078125
6282,1,99719.5078125
6287,1,99716.71875
6292,1,99711.125
6297,1,99713.921875
6302,1,99719.5078125
6307,1,99719.5078125
6312,1,99716.71875
6317,1,99716.71875
6323,1,99713.921875
6328,1,99713.921875
6333,1,99719.5078125
6338,1,99719.5078125
6343,1,99725.09375
6443,1,99719.5078125
6462,1,99713.921875
6486,1,99716.71875
6539,1,99725.09375
6580,1,99719.5078125
6641,1,99725.09375
6685,1,99719.5078125
6748,1,99719.5078125
6766,1,99716.71875
6771,1,99719.5078125
6776,1,99713.921875
6780,1,99713.921875
6785,1,99713.921875
6790,1,99719.5078125
6795,1,99719.5078125
6800,1,99716.71875
6805,1,99719.5078125
6809,1,99719.5078125
6814,1,99716.71875
6819,1,99719.5078125
6824,1,99722.3046875
6829,1,99716.71875
6834,1,99716.71875
6839,1,99719.5078125
6844,1,99716.71875
6849,1,99719.5078125
6854,1,99716.71875
6859,1,99722.3046875
6864,1,99722.3046875
6869,1,99713.921875
6874,1,99725.09375
6879,1,99716.71875
6884,1,99716.71875
6890,1,99716.71875
6895,1,99716.71875
6900,1,99719.5078125
6905,1,99722.3046875
6910,1,99722.3046875
6915,1,99722.3046875
6920,1,99722.3046875
6925,1,99716.71875
6930,1,99711.125
6935,1,99716.71875
6940,1,99719.5078125
6945,1,99713.921875
6950,1,99716.71875
6955,1,99716.71875
6960,1,99716.71875
6965,1,99716.71875
6970,1,99719.5078125
6975,1,99719.5078125
6980,1,99719.5078125
6985,1,99713.921875
6990,1,99713.921875
6995,1,99711.125
6999,1,99725.09375
7004,1,99725.09375
7008,1,99716.71875
7013,1,99713.921875
7018,1,99719.5078125
7023,1,99719.5078125
7028,1,99719.5078125
7032,1,99719.5078125
7037,1,99719.5078125
7042,1,99719.5078125
7047,1,99719.5078125
7052,1,99716.71875
7057,1,99713.921875
7062,1,99719.5078125
7067,1,99716.71875
7072,1,99719.5078125
7077,1,99719.5078125
7082,1,99711.125
7087,1,99719.5078125
7092,1,99719.5078125
7097,1,99719.5078125
7102,1,99722.3046875
7107,1,99722.3046875
7112,1,99719.5078125
7121,1,99722.3046875
7128,1,99722.3046875
7133,1,99713.921875
7138,1,99719.5078125
7143,1,99719.5078125
7148,1,99719.5078125
7153,1,99719.5078125
7158,1,99713.921875
7163,1,99719.5078125
7168,1,99719.5078125
7173,1,99719.5078125
7178,1,99713.921875
7183,1,99713.921875
7188,1,99716.71875
7193,1,99719.5078125
7198,1,99719.5078125
7203,1,99719.5078125
7208,1,99722.3046875
7213,1,99716.71875
7218,1,99716.71875
7223,1,99719.5078125
7228,1,99719.5078125
7233,1,99716.71875
7238,1,99711.125
7243,1,99716.71875
7248,1,99716.71875
7253,1,99713.921875
7258,1,99713.921875
7263,1,99716.71875
7268,1,99713.921875
7273,1,99713.921875
7278,1,99713.921875
7283,1,99713.921875
7288,1,99719.5078125
7293,1,99716.71875
7298,1,99725.09375
7303,1,99719.5078125
7308,1,99716.71875
7313,1,99716.71875
7318,1,99719.5078125
7323,1,99719.5078125
7328,1,99716.71875
7333,1,99716.71875
7338,1,99719.5078125
7343,1,99719.5078125
7348,1,99716.71875
7353,1,99713.921875
7358,1,99722.3046875
7363,1,99722.3046875
7368,1,99722.3046875
7373,1,99722.3046875
7378,1,99719.5078125
7383,1,99716.71875
7388,1,99716.71875
7393,1,99722.3046875
7399,1,99719.5078125
7404,1,99719.5078125
7409,1,99725.09375
7414,1,99719.5078125
7514,1,99719.5078125
7525,1,99716.71875
7570,1,99719.5078125
7606,1,99719.5078125
7649,1,99722.3046875
7707,1,99725.09375
7737,1,99722.3046875
7742,1,99716.71875
7747,1,99716.71875
7752,1,99722.3046875
7757,1,99719.5078125
7762,1,99722.3046875
7767,1,99719.5078125
7772,1,99719.5078125
7777,1,99719.5078125
7782,1,99719.5078125
7787,1,99719.5078125
7792,1,99719.5078125
7797,1,99716.71875
7802,1,99725.09375
7807,1,99725.09375
7812,1,99719.5078125
7817,1,99719.5078125
7828,1,99719.5078125
7833,1,99713.921875
7838,1,99719.5078125
7843,1,99719.5078125
7848,1,99719.5078125
7853,1,99719.5078125
7858,1,99725.09375
7863,1,99719.5078125
7868,1,99719.5078125
7873,1,99713.921875
7878,1,99725.09375
7883,1,99722.3046875
7888,1,99719.5078125
7893,1,99719.5078125
7898,1,99719.5078125
7903,1,99719.5078125
7908,1,99713.921875
7913,1,99719.5078125
7918,1,99716.71875
7924,1,99722.3046875
7929,1,99722.3046875
7934,1,99713.921875
7939,1,99719.5078125
7944,1,99722.3046875
7949,1,99719.5078125
7954,1,99719.5078125
7959,1,99719.5078125
7964,1,99713.921875
7969,1,99711.125
7974,1,99719.5078125
7983,1,99719.5078125
7995,1,99716.71875
8000,1,99719.5078125
8005,1,99716.71875
8010,1,99722.3046875
8015,1,99722.3046875
8020,1,99722.3046875
8025,1,99719.5078125
8030,1,99722.3046875
8035,1,99722.3046875
8040,1,99719.5078125
8045,1,99725.09375
8050,1,99725.09375
8055,1,99713.921875
8060,1,99719.5078125
8065,1,99719.5078125
8070,1,99722.3046875
8075,1,99719.5078125
8085,1,99708.3359375
8096,1,99719.5078125
8101,1,99719.5078125
8105,1,99713.921875
8109,1,99713.921875
8114,1,99719.5078125
8119,1,99716.71875
8126,1,99719.5078125
8131,1,99719.5078125
8136,1,99719.5078125
8141,1,99719.5078125
8146,1,99719.5078125
8151,1,99727.890625
8156,1,99719.5078125
8161,1,99727.890625
8166,1,99716.71875
8171,1,99716.71875
8176,1,99722.3046875
8181,1,99719.5078125
8186,1,99716.71875
8192,1,99719.5078125
8197,1,99719.5078125
8202,1,99719.5078125
8207,1,99711.125
8212,1,99722.3046875
8217,1,99716.71875
8222,1,99719.5078125
8227,1,99716.71875
8232,1,99716.71875
8237,1,99719.5078125
8242,1,99713.921875
8247,1,99719.5078125
8252,1,99713.921875
8257,1,99719.5078125
8262,1,99719.5078125
8267,1,99722.3046875
8272,1,99716.71875
8277,1,99719.5078125
8282,1,99719.5078125
8287,1,99719.5078125
8292,1,99718.671875
8297,1,99715.875
8302,1,99713.0859375
8307,1,99713.0859375
8312,1,99715.875
8317,1,99715.875
8322,1,99713.0859375
8327,1,99718.671875
8332,1,99718.671875
8337,1,99721.4609375
8342,1,99718.671875
8347,1,99718.671875
8352,1,99718.671875
8357,1,99718.671875
8362,1,99724.2578125
8367,1,99713.0859375
8372,1,99715.875
8377,1,99715.875
8382,1,99721.4609375
8387,1,99715.875
8392,1,99715.875
8397,1,99713.0859375
8402,1,99718.671875
8407,1,99718.671875
8412,1,99721.4609375
8417,1,99718.671875
8422,1,99718.671875
8427,1,99715.875
8432,1,99721.4609375
8437,1,99721.4609375
8442,1,99715.875
8447,1,99718.671875
8452,1,99715.875
8457,1,99713.0859375
8462,1,99713.0859375
8467,1,99718.671875
8472,1,99718.671875
8477,1,99715.875
8482,1,99713.0859375
8487,1,99718.671875
8587,1,99718.671875
8621,1,99718.671875
8660,1,99721.4609375
8720,1,99721.4609375
8759,1,99718.671875
8824,1,99718.671875
8852,1,99721.4609375
8857,1,99718.671875
8862,1,99715.875
8867,1,99718.671875
8872,1,99715.875
8877,1,99715.875
8882,1,99718.671875
8887,1,99721.4609375
8892,1,99718.671875
8897,1,99715.875
8901,1,99715.875
8907,1,99715.875
8928,1,99715.875
8933,1,99718.671875
8943,1,99715.875
8948,1,99713.0859375
8953,1,99718.671875
8958,1,99721.4609375
8963,1,99724.2578125
8968,1,99721.4609375
8973,1,99721.4609375
8978,1,99721.4609375
8983,1,99721.4609375
8988,1,99721.4609375
8994,1,99718.671875
8999,1,99721.4609375
9004,1,99721.4609375
9009,1,99721.4609375
9014,1,99721.4609375
9019,1,99721.4609375
9024,1,99715.875
9029,1,99721.4609375
9034,1,99721.4609375
9039,1,99721.4609375
9044,1,99715.875
9049,1,99718.671875
9054,1,99718.671875
9059,1,99718.671875
9064,1,99718.671875
9069,1,99718.671875
9074,1,99718.671875
9079,1,99721.4609375
9084,1,99724.2578125
9089,1,99724.2578125
9094,1,99718.671875
9099,1,99715.875
9104,1,99718.671875
9109,1,99721.4609375
9114,1,99721.4609375
9119,1,99721.4609375
9124,1,99718.671875
9129,1,99721.4609375
9134,1,99724.2578125
9139,1,99721.4609375
9144,1,99718.671875
9149,1,99718.671875
9153,1,99718.671875
9157,1,99718.671875
9162,1,99724.2578125
9167,1,99724.2578125
9172,1,99718.671875
9177,1,99724.2578125
9182,1,99718.671875
9187,1,99715.875
9192,1,99715.875
9196,1,99713.0859375
9201,1,99718.671875
9206,1,99713.0859375
9211,1,99713.0859375
9216,1,99721.4609375
9221,1,99724.2578125
9226,1,99721.4609375
9231,1,99724.2578125
9236,1,99721.4609375
9241,1,99721.4609375
9246,1,99715.875
9251,1,99718.671875
9256,1,99718.671875
9261,1,99721.4609375
9266,1,99718.671875
9271,1,99718.671875
9276,1,99718.671875
9281,1,99718.671875
9286,1,99715.875
9291,1,99721.4609375
9296,1,99718.671875
9301,1,99718.671875
9306,1,99729.84375
9311,1,99718.671875
9316,1,99718.671875
9321,1,99718.671875
9326,1,99718.671875
9331,1,99718.671875
9336,1,99713.0859375
9341,1,99718.671875
9346,1,99718.671875
9351,1,99721.4609375
9356,1,99721.4609375
9361,1,99718.671875
9366,1,99718.671875
9371,1,99721.4609375
9376,1,99715.875
9381,1,99721.4609375
9386,1,99721.4609375
9391,1,99718.671875
9396,1,99724.2578125
9400,1,99721.4609375
9404,1,99721.4609375
9409,1,99718.671875
9414,1,99727.046875
9419,1,99724.2578125
9424,1,99724.2578125
9429,1,99724.2578125
9434,1,99724.2578125
9439,1,99721.4609375
