timestamp,sensor_id,pressure
1600473.0,1,99623.9296875
1600520.0,1,99623.9296875
1600552.0,1,99623.9296875
1600591.0,1,99626.7578125
1600637.0,1,99629.578125
1600694.0,1,99623.9296875
1600700.0,1,99629.578125
1600705.0,1,99623.9296875
1600709.0,1,99635.2421875
1600714.0,1,99623.9296875
1600718.0,1,99623.9296875
1600723.0,1,99626.7578125
1600728.0,1,99629.578125
1600733.0,1,99632.4140625
1600738.0,1,99632.4140625
1600742.0,1,99629.578125
1600747.0,1,99623.9296875
1600752.0,1,99626.7578125
1600757.0,1,99629.578125
1600762.0,1,99623.9296875
1600767.0,1,99623.9296875
1600772.0,1,99623.9296875
1600777.0,1,99621.09375
1600782.0,1,99635.2421875
1600787.0,1,99635.2421875
1600791.0,1,99623.9296875
1600796.0,1,99629.578125
1600800.0,1,99626.7578125
1600808.0,1,99635.2421875
1600813.0,1,99657.8671875
1600818.0,1,99674.828125
1600823.0,1,99674.828125
1600828.0,1,99680.4921875
1600833.0,1,99703.1015625
1600838.0,1,99717.2421875
1600843.0,1,99725.7265625
1600848.0,1,99737.0390625
1600853.0,1,99737.0390625
1600858.0,1,99765.3125
1600863.0,1,99782.28125
1600868.0,1,99785.1171875
1600873.0,1,99793.6015625
1600878.0,1,99810.5625
1600883.0,1,99810.5625
1600888.0,1,99819.046875
1600893.0,1,99827.53125
1600899.0,1,99833.1875
1600904.0,1,99850.15625
1600909.0,1,99852.984375
1600914.0,1,99852.984375
1600919.0,1,99852.984375
1600924.0,1,99861.46875
1600929.0,1,99872.78125
1600934.0,1,99867.125
1600939.0,1,99867.125
1600944.0,1,99869.9453125
1600949.0,1,99878.4375
1600954.0,1,99878.4375
1600959.0,1,99881.265625
1600964.0,1,99884.09375
1600969.0,1,99884.09375
1600974.0,1,99889.75
1600979.0,1,99889.75
1600984.0,1,99889.75
1600989.0,1,99895.40625
1600994.0,1,99881.265625
1600999.0,1,99881.265625
1601004.0,1,99889.75
1601009.0,1,99884.09375
1601014.0,1,99884.09375
1601019.0,1,99884.09375
1601024.0,1,99884.09375
1601029.0,1,99875.609375
1601034.0,1,99878.4375
1601039.0,1,99861.46875
1601044.0,1,99867.125
1601049.0,1,99861.46875
1601054.0,1,99861.46875
1601059.0,1,99847.328125
1601064.0,1,99844.5
1601069.0,1,99836.015625
1601074.0,1,99821.875
1601079.0,1,99807.734375
1601084.0,1,99807.734375
1601089.0,1,99799.25
1601094.0,1,99793.6015625
1601099.0,1,99782.28125
1601104.0,1,99765.3125
1601109.0,1,99765.3125
1601114.0,1,99756.828125
1601119.0,1,99742.6875
1601124.0,1,99742.6875
1601129.0,1,99725.7265625
1601134.0,1,99708.7578125
1601139.0,1,99708.7578125
1601144.0,1,99703.1015625
1601149.0,1,99688.96875
1601154.0,1,99680.4921875
1601159.0,1,99674.828125
1601164.0,1,99663.5234375
1601169.0,1,99663.5234375
1601174.0,1,99649.3828125
1601179.0,1,99640.8984375
1601184.0,1,99635.2421875
1601189.0,1,99629.578125
1601194.0,1,99629.578125
1601199.0,1,99621.09375
1601204.0,1,99621.09375
1601209.0,1,99623.9296875
1601214.0,1,99615.4453125
1601220.0,1,99606.9609375
1601225.0,1,99606.9609375
1601230.0,1,99612.6171875
1601235.0,1,99601.3046875
1601240.0,1,99601.3046875
1601245.0,1,99606.9609375
1601250.0,1,99601.3046875
1601255.0,1,99601.3046875
1601260.0,1,99604.1328125
1601265.0,1,99601.3046875
1601270.0,1,99598.4765625
1601275.0,1,99601.3046875
1601280.0,1,99601.3046875
1601285.0,1,99601.3046875
1601290.0,1,99601.3046875
1601295.0,1,99601.3046875
1601300.0,1,99601.3046875
1601305.0,1,99595.6484375
1601310.0,1,99595.6484375
1601315.0,1,99606.9609375
1601320.0,1,99601.3046875
1601325.0,1,99601.3046875
1601330.0,1,99606.9609375
1601335.0,1,99601.3046875
1601340.0,1,99601.3046875
1601345.0,1,99595.6484375
1601350.0,1,99601.3046875
1601355.0,1,99601.3046875
1601360.0,1,99595.6484375
1601365.0,1,99595.6484375
1601405.0,1,99601.3046875
1601410.0,1,99601.3046875
1601414.0,1,99601.3046875
1601419.0,1,99601.3046875
1601424.0,1,99598.4765625
1601429.0,1,99601.3046875
1601434.0,1,99601.3046875
1601439.0,1,99601.3046875
1601443.0,1,99601.3046875
1601448.0,1,99601.3046875
1601453.0,1,99604.1328125
1601458.0,1,99601.3046875
1601463.0,1,99601.3046875
1601468.0,1,99601.3046875
1601473.0,1,99601.3046875
1600473.0,2,99673.7109375
1600520.0,2,99676.4765625
1600552.0,2,99676.4765625
1600591.0,2,99676.4765625
1600637.0,2,99682.0390625
1600694.0,2,99665.375
1600700.0,2,99676.4765625
1600705.0,2,99693.1484375
1600709.0,2,99693.1484375
1600714.0,2,99698.703125
1600718.0,2,99673.7109375
1600723.0,2,99673.7109375
1600728.0,2,99676.4765625
1600733.0,2,99670.9296875
1600738.0,2,99670.9296875
1600742.0,2,99670.9296875
1600747.0,2,99670.9296875
1600752.0,2,99676.4765625
1600757.0,2,99676.4765625
1600762.0,2,99670.9296875
1600767.0,2,99679.265625
1600772.0,2,99670.9296875
1600777.0,2,99670.9296875
1600782.0,2,99676.4765625
1600787.0,2,99676.4765625
1600791.0,2,99673.7109375
1600796.0,2,99670.9296875
1600800.0,2,99676.4765625
1600808.0,2,99687.59375
1600813.0,2,99687.59375
1600818.0,2,99715.3671875
1600823.0,2,99737.5859375
1600828.0,2,99751.4765625
1600833.0,2,99754.25
1600838.0,2,99765.3515625
1600843.0,2,99765.3515625
1600848.0,2,99793.1328125
1600853.0,2,99809.796875
1600858.0,2,99820.90625
1600863.0,2,99826.4609375
1600868.0,2,99840.3515625
1600873.0,2,99840.3515625
1600878.0,2,99854.234375
1600883.0,2,99877.28125
1600888.0,2,99877.28125
1600893.0,2,99888.390625
1600899.0,2,99896.7265625
1600904.0,2,99905.0625
1600909.0,2,99905.0625
1600914.0,2,99916.1640625
1600919.0,2,99910.609375
1600924.0,2,99921.71875
1600929.0,2,99916.1640625
1600934.0,2,99916.1640625
1600939.0,2,99921.71875
1600944.0,2,99921.71875
1600949.0,2,99927.2734375
1600954.0,2,99930.0546875
1600959.0,2,99932.828125
1600964.0,2,99932.828125
1600969.0,2,99930.0546875
1600974.0,2,99932.828125
1600979.0,2,99938.3828125
1600984.0,2,99938.3828125
1600989.0,2,99943.9375
1600994.0,2,99943.9375
1600999.0,2,99943.9375
1601004.0,2,99938.3828125
1601009.0,2,99938.3828125
1601014.0,2,99938.3828125
1601019.0,2,99932.828125
1601024.0,2,99932.828125
1601029.0,2,99927.2734375
1601034.0,2,99927.2734375
1601039.0,2,99916.1640625
1601044.0,2,99910.609375
1601049.0,2,99905.0625
1601054.0,2,99905.0625
1601059.0,2,99905.0625
1601064.0,2,99896.7265625
1601069.0,2,99880.0546875
1601074.0,2,99871.7265625
1601079.0,2,99868.9453125
1601084.0,2,99868.9453125
1601089.0,2,99860.6171875
1601094.0,2,99843.953125
1601099.0,2,99832.8359375
1601104.0,2,99824.5
1601109.0,2,99816.1796875
1601114.0,2,99816.1796875
1601119.0,2,99799.515625
1601124.0,2,99796.7265625
1601129.0,2,99782.84375
1601134.0,2,99771.734375
1601139.0,2,99755.078125
1601144.0,2,99755.078125
1601149.0,2,99749.5234375
1601154.0,2,99738.40625
1601159.0,2,99727.296875
1601164.0,2,99721.7421875
1601169.0,2,99705.078125
1601174.0,2,99705.078125
1601179.0,2,99696.75
1601184.0,2,99688.4140625
1601189.0,2,99677.3046875
1601194.0,2,99671.75
1601199.0,2,99666.203125
1601204.0,2,99666.203125
1601209.0,2,99666.203125
1601214.0,2,99660.640625
1601220.0,2,99660.640625
1601225.0,2,99666.203125
1601230.0,2,99660.640625
1601235.0,2,99660.640625
1601240.0,2,99649.53125
1601245.0,2,99652.3125
1601250.0,2,99652.3125
1601255.0,2,99655.0859375
1601260.0,2,99655.0859375
1601265.0,2,99655.0859375
1601270.0,2,99655.0859375
1601275.0,2,99652.3125
1601280.0,2,99649.53125
1601285.0,2,99652.3125
1601290.0,2,99652.3125
1601295.0,2,99652.3125
1601300.0,2,99655.0859375
1601305.0,2,99643.9765625
1601310.0,2,99649.53125
1601315.0,2,99652.3125
1601320.0,2,99655.0859375
1601325.0,2,99655.0859375
1601330.0,2,99649.53125
1601335.0,2,99646.7578125
1601340.0,2,99660.640625
1601345.0,2,99646.7578125
1601350.0,2,99652.3125
