timestamp,sensor_id,pressure
1634195.0,1,99623.9140625
1634228.0,1,99629.5625
1634265.0,1,99635.2265625
1634306.0,1,99626.7421875
1634355.0,1,99629.5625
1634411.0,1,99638.046875
1634435.0,1,99623.9140625
1634440.0,1,99626.7421875
1634444.0,1,99629.5625
1634449.0,1,99629.5625
1634454.0,1,99629.5625
1634459.0,1,99626.7421875
1634464.0,1,99629.5625
1634468.0,1,99626.7421875
1634473.0,1,99626.7421875
1634478.0,1,99629.5625
1634483.0,1,99623.9140625
1634488.0,1,99629.5625
1634493.0,1,99623.9140625
1634498.0,1,99623.9140625
1634503.0,1,99629.5625
1634508.0,1,99629.5625
1634513.0,1,99632.3984375
1634518.0,1,99629.5625
1634523.0,1,99635.2265625
1634528.0,1,99635.2265625
1634533.0,1,99629.5625
1634538.0,1,99629.5625
1634543.0,1,99629.5625
1634548.0,1,99629.5625
1634553.0,1,99629.5625
1634558.0,1,99629.5625
1634563.0,1,99629.5625
1634568.0,1,99629.5625
1634573.0,1,99627.9453125
1634578.0,1,99630.7734375
1634583.0,1,99622.296875
1634588.0,1,99622.296875
1634593.0,1,99622.296875
1634598.0,1,99622.296875
1634603.0,1,99627.9453125
1634609.0,1,99650.5703125
1634614.0,1,99650.5703125
1634619.0,1,99678.84375
1634624.0,1,99726.9140625
1634629.0,1,99758.015625
1634634.0,1,99791.9453125
1634639.0,1,99817.3984375
1634644.0,1,99817.3984375
1634649.0,1,99842.84375
1634654.0,1,99848.5
1634659.0,1,99871.1171875
1634664.0,1,99888.09375
1634669.0,1,99905.0546875
1634674.0,1,99905.0546875
1634679.0,1,99916.359375
1634684.0,1,99930.5
1634689.0,1,99924.84375
1634694.0,1,99927.6796875
1634699.0,1,99927.6796875
1634704.0,1,99944.6328125
1634709.0,1,99938.984375
1634714.0,1,99938.984375
1634719.0,1,99950.296875
1634724.0,1,99953.1171875
1634729.0,1,99953.1171875
1634734.0,1,99950.296875
1634739.0,1,99953.1171875
1634744.0,1,99958.78125
1634749.0,1,99936.1640625
1634754.0,1,99933.3359375
1634759.0,1,99933.3359375
1634764.0,1,99933.3359375
1634769.0,1,99922.015625
1634774.0,1,99922.015625
1634779.0,1,99916.359375
1634784.0,1,99916.359375
1634789.0,1,99905.0546875
1634794.0,1,99902.21875
1634799.0,1,99905.0546875
1634804.0,1,99885.2578125
1634809.0,1,99882.4375
1634814.0,1,99882.4375
1634819.0,1,99876.7734375
1634824.0,1,99865.46875
1634829.0,1,99848.5
1634834.0,1,99837.1875
1634839.0,1,99820.2265625
1634844.0,1,99820.2265625
1634849.0,1,99791.9453125
1634854.0,1,99780.640625
1634859.0,1,99763.671875
1634864.0,1,99738.2265625
1634869.0,1,99738.2265625
1634874.0,1,99724.09375
1634879.0,1,99701.46875
1634884.0,1,99690.15625
1634889.0,1,99667.5390625
1634894.0,1,99659.0546875
1634899.0,1,99659.0546875
1634904.0,1,99644.9140625
1634909.0,1,99633.609375
1634914.0,1,99625.125
1634919.0,1,99616.6484375
1634924.0,1,99610.9921875
1634929.0,1,99610.9921875
1634934.0,1,99619.4765625
1634939.0,1,99616.6484375
1634944.0,1,99619.4765625
1634949.0,1,99616.6484375
1634954.0,1,99616.6484375
1634959.0,1,99622.296875
1634964.0,1,99616.6484375
1634969.0,1,99613.8125
1634975.0,1,99613.8125
1634980.0,1,99610.9921875
1634985.0,1,99610.9921875
1634990.0,1,99613.8125
1634995.0,1,99616.6484375
1635000.0,1,99610.9921875
1635005.0,1,99610.9921875
1635010.0,1,99605.328125
1635015.0,1,99605.328125
1635020.0,1,99608.1640625
1635025.0,1,99616.6484375
1635030.0,1,99610.9921875
1635035.0,1,99610.9921875
1635040.0,1,99610.9921875
1635045.0,1,99613.8125
1635050.0,1,99608.1640625
1635055.0,1,99613.8125
1635060.0,1,99610.9921875
1635065.0,1,99616.6484375
1635070.0,1,99616.6484375
1635075.0,1,99619.4765625
1635080.0,1,99610.9921875
1635085.0,1,99619.4765625
1635090.0,1,99610.9921875
1635095.0,1,99616.6484375
1635100.0,1,99616.6484375
1635105.0,1,99613.8125
1635110.0,1,99610.9921875
1635115.0,1,99605.328125
1635119.0,1,99616.6484375
1635123.0,1,99616.6484375
1635128.0,1,99616.6484375
1635133.0,1,99613.8125
1635138.0,1,99613.8125
1635143.0,1,99613.8125
1635148.0,1,99610.9921875
1635153.0,1,99610.9921875
1635158.0,1,99616.6484375
1635163.0,1,99613.8125
1635168.0,1,99610.9921875
1634195.0,2,99672.8984375
1634228.0,2,99678.4609375
1634265.0,2,99672.8984375
1634306.0,2,99675.6875
1634355.0,2,99672.8984375
1634411.0,2,99675.6875
1634435.0,2,99675.6875
1634440.0,2,99672.8984375
1634444.0,2,99678.4609375
1634449.0,2,99678.4609375
1634454.0,2,99672.8984375
1634459.0,2,99672.8984375
1634464.0,2,99675.6875
1634468.0,2,99678.4609375
1634473.0,2,99672.8984375
1634478.0,2,99672.8984375
1634483.0,2,99678.4609375
1634488.0,2,99672.8984375
1634493.0,2,99672.8984375
1634498.0,2,99678.4609375
1634503.0,2,99672.8984375
1634508.0,2,99672.8984375
1634513.0,2,99678.4609375
1634518.0,2,99675.6875
1634523.0,2,99675.6875
1634528.0,2,99672.8984375
1634533.0,2,99678.4609375
1634538.0,2,99678.4609375
1634543.0,2,99678.4609375
1634548.0,2,99678.4609375
1634553.0,2,99678.4609375
1634558.0,2,99678.4609375
1634563.0,2,99678.4609375
1634568.0,2,99678.4609375
1634573.0,2,99683.171875
1634578.0,2,99677.609375
1634583.0,2,99672.0625
1634588.0,2,99672.0625
1634593.0,2,99672.0625
1634598.0,2,99672.0625
1634603.0,2,99672.0625
1634609.0,2,99705.3828125
1634614.0,2,99733.15625
1634619.0,2,99760.921875
1634624.0,2,99805.359375
1634629.0,2,99805.359375
1634634.0,2,99838.6796875
1634639.0,2,99852.5703125
